Found,JINA_ID,Query_ID,RA_input,DEC_input,MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,FLUX_U,FLUX_B,FLUX_V,FLUX_R,FLUX_I,FLUX_J,FLUX_H,FLUX_K,OTYPE,SP_TYPE,RA_2,DEC_2,PMRA,PMDEC,PLX_VALUE,RV_VALUE,SCRIPT_NUMBER_ID
True,,HE 0005-0002,,,HE 0005-0002,00 08 06.7698,+00 14 08.966,14.0,14.0,0.0274,0.0258,90.0,A,O,2020yCat.1350....0G,,15.374,14.552,14.031,13.489,12.907,12.367,12.292,ChemPec*,,00 08 06.7698,+00 14 08.966,1.532,-4.658,0.0744,-65.4,1.0
True,,HE 0007-1832,,,HE 0007-1832,00 09 52.7815,-18 16 12.275,14.0,14.0,0.0261,0.0209,90.0,A,O,2020yCat.1350....0G,,15.859,15.482,15.584,,14.51,14.322,14.242,ChemPec*,CEMP-no,00 09 52.7815,-18 16 12.275,6.304,-20.503,0.3761,26.4,1.0
True,,HE 0008-3842,,,HE 0008-3842,00 10 56.0380,-38 26 10.033,14.0,14.0,0.0107,0.0104,90.0,A,O,2020yCat.1350....0G,,14.531,13.372,12.722,12.064,11.348,10.759,10.605,ChemPec*,,00 10 56.0380,-38 26 10.033,-0.183,-4.71,0.0546,131.81,1.0
True,,HE 0009-6039,,,HE 0009-6039,00 11 30.8738,-60 22 21.344,14.0,14.0,0.0313,0.0292,90.0,A,O,2020yCat.1350....0G,,,16.54,16.034,,15.017,14.632,14.716,ChemPec*,,00 11 30.8738,-60 22 21.344,4.19,-5.273,0.0801,25.0,1.0
True,,HE 0011-0035,,,HE 0011-0035,00 14 15.7662,-00 18 58.989,14.0,14.0,0.0227,0.0163,90.0,A,O,2020yCat.1350....0G,,15.849,14.989,14.798,,13.357,12.815,12.756,ChemPec*,,00 14 15.7662,-00 18 58.989,3.792,0.755,0.0937,-170.6,1.0
True,,HE 0012-1441,,,HE 0012-1441,00 15 27.0563,-14 24 37.626,14.0,14.0,0.0407,0.0316,90.0,A,O,2020yCat.1350....0G,,17.045,16.423,,,15.263,14.943,14.642,ChemPec*,CEMP-s,00 15 27.0563,-14 24 37.626,14.751,-11.137,0.3738,11.2,1.0
True,,HE 0013-0257,,,2MASS J00160423-0241052,00 16 04.2396,-02 41 05.132,14.0,14.0,0.0134,0.0098,90.0,A,O,2020yCat.1350....0G,,13.7,,,,10.981,10.498,10.421,ChemPec*,,00 16 04.2396,-02 41 05.132,13.542,-9.976,0.2565,47.93,1.0
True,,HE 0013-0522,,,2MASS J00162809-0505519,00 16 28.1078,-05 05 51.983,14.0,14.0,0.0145,0.0115,90.0,A,O,2020yCat.1350....0G,,13.7,,,,11.4,10.942,10.919,ChemPec*,CEMP,00 16 28.1078,-05 05 51.983,29.212,-14.603,0.4223,-173.486545,1.0
True,,HE 0015+0048,,,HE 0015+0048,00 18 01.4291,+01 05 08.139,14.0,14.0,0.0229,0.0142,90.0,A,O,2020yCat.1350....0G,,14.0,,,,11.512,11.043,10.939,ChemPec*,CEMP-no,00 18 01.4291,+01 05 08.139,-2.385,-12.133,0.1948,-48.8,1.0
True,,HE 0017-4346,,,HE 0017-4346,00 20 16.2080,-43 30 18.055,14.0,14.0,0.0236,0.0266,90.0,A,O,2020yCat.1350....0G,,16.388,15.86,15.638,,14.894,14.58,14.55,ChemPec*,CEMP-s,00 20 16.2080,-43 30 18.055,22.634,0.429,0.6081,58.9,1.0
True,,HE 0017-4838,,,HE 0017-4838,00 19 48.3262,-48 21 23.740,14.0,14.0,0.0164,0.0208,90.0,A,O,2020yCat.1350....0G,,16.774,16.115,15.675,15.298,14.653,14.12,14.122,ChemPec*,,00 19 48.3262,-48 21 23.740,3.462,-4.337,0.0311,26.8,1.0
True,,HE 0018-1349,,,HE 0018-1349,00 20 52.3850,-13 32 29.683,14.0,14.0,0.03,0.0243,90.0,A,O,2020yCat.1350....0G,,16.271,15.743,15.381,14.995,14.459,14.205,14.116,ChemPec*,,00 20 52.3850,-13 32 29.683,-7.029,-14.601,0.7373,-161.7,1.0
True,,HE 0023-4825,,,HE 0023-4825,00 25 50.3198,-48 08 27.012,14.0,14.0,0.0069,0.0083,90.0,A,O,2020yCat.1350....0G,,14.298,13.83,13.485,13.161,12.696,12.393,12.352,ChemPec*,,00 25 50.3198,-48 08 27.012,29.374,-6.06,0.8595,-21.5,1.0
True,,HE 0024-2523,,,HE 0024-2523,00 27 27.6486,-25 06 28.289,14.0,14.0,0.0202,0.0237,90.0,A,O,2020yCat.1350....0G,15.067,15.353,14.908,14.884,,14.038,13.748,13.749,ChemPec*,CEMP-s,00 27 27.6486,-25 06 28.289,-26.103,-65.67,0.7088,-181.6,1.0
True,,HE 0029-1839,,,HE 0029-1839,00 32 07.7474,-18 22 36.813,14.0,14.0,0.0241,0.0172,90.0,A,O,2020yCat.1350....0G,,15.207,14.493,14.044,13.579,13.067,12.592,12.503,ChemPec*,,00 32 07.7474,-18 22 36.813,-2.704,-4.579,0.1607,-97.8,1.0
True,,HE 0037-0348,,,HE 0037-0348,00 40 03.2892,-03 32 02.704,14.0,14.0,0.0388,0.027,90.0,A,O,2020yCat.1350....0G,,,16.1,15.909,,14.374,13.821,13.79,ChemPec*,,00 40 03.2892,-03 32 02.704,0.668,-1.884,0.0245,-69.2,1.0
True,,HE 0037-2657,,,HE 0037-2657,00 39 51.7838,-26 41 31.911,14.0,14.0,0.0131,0.0102,90.0,A,O,2020yCat.1350....0G,,14.731,14.038,13.597,13.116,12.571,12.111,12.012,ChemPec*,,00 39 51.7838,-26 41 31.911,7.975,-2.088,0.1389,-279.0,1.0
True,,HE 0039-4154,,,HE 0039-4154,00 41 43.4057,-41 37 57.347,14.0,14.0,0.0092,0.0093,90.0,A,O,2020yCat.1350....0G,,14.654,13.832,13.318,12.786,12.146,11.631,11.551,ChemPec*,,00 41 43.4057,-41 37 57.347,0.973,-6.634,0.1025,129.9,1.0
True,,HE 0043-2845,,,HE 0043-2845,00 45 55.9363,-28 29 17.186,14.0,14.0,0.0226,0.0193,90.0,A,O,2020yCat.1350....0G,,15.96,15.3,14.939,14.555,14.171,13.847,13.736,ChemPec*,,00 45 55.9363,-28 29 17.186,85.014,-45.28,1.3304,16.4,1.0
True,,HE 0044-2459,,,HE 0044-2459,00 46 35.8758,-24 43 02.290,14.0,14.0,0.0152,0.0115,90.0,A,O,2020yCat.1350....0G,,14.49,13.87,13.92,12.948,12.45,11.996,11.959,RGB*,,00 46 35.8758,-24 43 02.290,18.085,-5.082,0.3595,-161.56,1.0
True,,HE 0044-4023,,,HE 0044-4023,00 46 29.3791,-40 07 22.818,14.0,14.0,0.0256,0.0288,90.0,A,O,2020yCat.1350....0G,,16.65,16.149,15.772,15.502,14.986,14.672,14.521,ChemPec*,,00 46 29.3791,-40 07 22.818,1.159,-4.232,0.225,346.2,1.0
True,,HE 0048-0611,,,HE 0048-0611,00 51 15.1161,-05 55 28.554,14.0,14.0,0.0254,0.0173,90.0,A,O,2020yCat.1350....0G,,16.268,15.517,15.504,,13.886,13.478,13.407,ChemPec*,,00 51 15.1161,-05 55 28.554,-0.624,-9.63,0.1066,-263.3,1.0
True,,HE 0048-6408,,,HE 0048-6408,00 50 45.2846,-63 51 50.416,14.0,14.0,0.0081,0.0082,90.0,A,O,2020yCat.1350....0G,,13.52,12.48,12.29,,10.444,9.916,9.803,ChemPec*,,00 50 45.2846,-63 51 50.416,2.04,-6.427,0.1131,-33.988834,1.0
True,,HE 0049-5700,,,HE 0049-5700,00 52 06.8471,-56 44 37.427,14.0,14.0,0.0215,0.0212,90.0,A,O,2020yCat.1350....0G,,,15.922,,15.299,14.969,14.622,14.639,ChemPec*,,00 52 06.8471,-56 44 37.427,38.974,-15.119,0.4807,59.8,1.0
True,,HE 0051-2304,,,HE 0051-2304,00 53 51.5208,-22 47 54.140,14.0,14.0,0.0218,0.0178,90.0,A,O,2020yCat.1350....0G,,16.099,15.166,14.61,14.061,13.481,12.861,12.741,ChemPec*,,00 53 51.5208,-22 47 54.140,-0.371,-1.014,0.0573,-135.6,1.0
True,,HE 0054-0657,,,HE 0054-0657,00 57 20.7791,-06 40 59.429,14.0,14.0,0.026,0.0187,90.0,A,O,2020yCat.1350....0G,,16.037,15.457,15.088,14.716,14.238,13.922,13.783,ChemPec*,F8V,00 57 20.7791,-06 40 59.429,14.252,-24.58,1.033,47.491,1.0
True,,HE 0055-2314,,,HE 0055-2314,00 57 44.1022,-22 58 08.724,14.0,14.0,0.0405,0.0234,90.0,A,O,2020yCat.1350....0G,,16.554,16.215,16.235,,15.126,14.902,14.833,ChemPec*,CEMP-no,00 57 44.1022,-22 58 08.724,0.141,-27.872,0.5701,-64.7,1.0
True,,HE 0057-4541,,,HE 0057-4541,00 59 59.2782,-45 24 53.424,14.0,14.0,0.0112,0.0122,90.0,A,O,2020yCat.1350....0G,,,14.829,,13.939,13.376,12.97,12.877,ChemPec*,,00 59 59.2782,-45 24 53.424,0.206,-12.675,0.1688,13.4,1.0
True,,HE 0057-5959,,,HE 0057-5959,00 59 53.9857,-59 43 29.745,14.0,14.0,0.0157,0.0171,90.0,A,O,2020yCat.1350....0G,,16.4,,,,,,,ChemPec*,CEMP-no,00 59 53.9857,-59 43 29.745,2.444,-10.566,0.1693,375.3,1.0
True,,HE 0058-0244,,,HE 0058-0244,01 00 53.0234,-02 28 19.950,14.0,14.0,0.0259,0.0174,90.0,A,O,2020yCat.1350....0G,,14.42,13.73,13.331,12.942,12.405,12.063,12.027,ChemPec*,CEMP-r/s,01 00 53.0234,-02 28 19.950,22.31,-40.754,0.8172,-68.4,1.0
True,,HE 0102-0633,,,HE 0102-0633,01 05 25.7046,-06 17 35.320,14.0,14.0,0.029,0.0214,90.0,A,O,2020yCat.1350....0G,,16.338,15.571,15.45,,14.283,13.976,13.937,ChemPec*,,01 05 25.7046,-06 17 35.320,10.801,-26.408,0.6471,3.8,1.0
True,,HE 0102-1213,,,HE 0102-1213,01 05 27.9559,-11 57 30.967,14.0,14.0,0.0117,0.0086,90.0,A,O,2020yCat.1350....0G,,14.016,13.574,13.511,,12.484,12.149,12.099,ChemPec*,CEMP-no,01 05 27.9559,-11 57 30.967,-18.656,-68.805,0.7977,90.5,1.0
True,,HE 0103-0357,,,HE 0103-0357,01 05 36.3354,-03 41 43.764,14.0,14.0,0.0396,0.026,90.0,A,O,2020yCat.1350....0G,,16.571,15.99,15.813,,14.601,14.308,14.08,ChemPec*,CEMP-no,01 05 36.3354,-03 41 43.764,-0.464,-6.667,0.113,-138.1,1.0
True,,HE 0104-4007,,,HE 0104-4007,01 06 56.0084,-39 51 51.399,14.0,14.0,0.0166,0.0191,90.0,A,O,2020yCat.1350....0G,,16.585,15.957,15.542,15.061,14.441,13.952,14.013,ChemPec*,,01 06 56.0084,-39 51 51.399,-0.405,-2.782,0.1316,200.8,1.0
True,,HE 0104-5300,,,HE 0104-5300,01 06 51.9165,-52 44 10.577,14.0,14.0,0.0087,0.0087,90.0,A,O,2020yCat.1350....0G,,14.382,13.55,13.038,12.518,11.908,11.395,11.289,ChemPec*,CEMP-no,01 06 51.9165,-52 44 10.577,9.022,-2.164,0.0999,189.5,1.0
True,,HE 0105-6141,,,HE 0105-6141,01 07 37.8492,-61 25 17.694,14.0,14.0,0.01,0.0101,90.0,A,O,2020yCat.1350....0G,,14.22,13.64,13.113,12.66,12.161,11.758,11.663,ChemPec*,,01 07 37.8492,-61 25 17.694,2.492,-10.186,0.4354,5.143,1.0
True,,HE 0107-5240,,,HE 0107-5240,01 09 29.1555,-52 24 34.202,14.0,14.0,0.0144,0.0162,90.0,A,O,2020yCat.1350....0G,,15.89,15.07,15.1,14.283,13.676,13.253,13.218,ChemPec*,CEMP-no,01 09 29.1555,-52 24 34.202,2.357,-3.826,0.1064,46.0,1.0
True,,HE 0109-0742,,,HE 0109-0742,01 11 47.0721,-07 26 32.091,14.0,14.0,0.0198,0.0166,90.0,A,O,2020yCat.1350....0G,,14.895,14.211,13.774,13.295,12.791,12.362,12.29,ChemPec*,,01 11 47.0721,-07 26 32.091,10.642,-7.226,0.1048,-24.1,1.0
True,,HE 0111-1454,,,HE 0111-1454,01 13 49.0883,-14 38 22.915,14.0,14.0,0.0123,0.0103,90.0,A,O,2020yCat.1350....0G,,13.83,12.93,12.409,11.862,11.118,10.556,10.503,ChemPec*,,01 13 49.0883,-14 38 22.915,6.28,-1.169,0.1575,-84.99,1.0
True,,HE 0121-2826,,,HE 0121-2826,01 23 37.1402,-28 10 28.027,14.0,14.0,0.0227,0.0188,90.0,A,O,2020yCat.1350....0G,,16.196,15.471,15.042,14.571,14.044,13.527,13.409,ChemPec*,,01 23 37.1402,-28 10 28.027,2.518,-3.577,0.0759,-2.0,1.0
True,,HE 0122-1616,,,HE 0122-1616,01 25 10.8444,-16 00 54.744,14.0,14.0,0.026,0.0211,90.0,A,O,2020yCat.1350....0G,,16.487,15.743,15.63,,14.295,13.808,13.721,ChemPec*,,01 25 10.8444,-16 00 54.744,6.304,-6.828,0.1299,207.7,1.0
True,,HE 0130-1749,,,HE 0130-1749,01 32 26.3749,-17 34 22.557,14.0,14.0,0.0189,0.0121,90.0,A,O,2020yCat.1350....0G,,15.598,14.871,14.882,,13.241,12.768,12.725,ChemPec*,CEMP-no,01 32 26.3749,-17 34 22.557,7.111,-2.396,0.0582,-104.0,1.0
True,,HE 0131-2740,,,HE 0131-2740,01 33 25.7848,-27 25 28.017,14.0,14.0,0.0173,0.0113,90.0,A,O,2020yCat.1350....0G,,15.222,14.632,,13.836,13.246,12.865,12.788,ChemPec*,,01 33 25.7848,-27 25 28.017,12.635,-4.888,0.2682,51.7,1.0
True,,HE 0131-3953,,,HE 0131-3953,01 33 36.4628,-39 37 52.143,14.0,14.0,0.0216,0.027,90.0,A,O,2020yCat.1350....0G,,,15.979,,15.323,14.897,14.65,14.695,ChemPec*,CEMP-s,01 33 36.4628,-39 37 52.143,6.388,-33.484,0.7052,67.5,1.0
False,,HE 0132-2429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,HE 0132-2439,,,HE 0132-2439,01 34 58.8596,-24 24 18.618,14.0,14.0,0.0166,0.0134,90.0,A,O,2020yCat.1350....0G,15.324,15.441,14.82,14.396,13.954,13.382,12.95,12.895,ChemPec*,CEMP-no,01 34 58.8596,-24 24 18.618,0.288,-3.898,0.1873,294.7,1.0
True,,HE 0134-1519,,,HE 0134-1519,01 37 05.3770,-15 04 22.792,14.0,14.0,0.0176,0.0152,90.0,A,O,2020yCat.1350....0G,,14.937,14.474,14.018,13.683,13.106,12.695,12.675,ChemPec*,CEMP-no,01 37 05.3770,-15 04 22.792,24.904,-10.904,0.4075,226.13,1.0
True,,HE 0134-2504,,,HE 0134-2504,01 36 37.3586,-24 49 04.215,14.0,14.0,0.0139,0.0107,90.0,A,O,2020yCat.1350....0G,,15.474,14.562,14.538,,13.066,12.624,12.605,ChemPec*,CEMP-s,01 36 37.3586,-24 49 04.215,5.48,-8.012,0.2143,31.39,1.0
True,,HE 0139-2826,,,HE 0139-2826,01 41 36.8114,-28 11 02.828,14.0,14.0,0.0123,0.0087,90.0,A,O,2020yCat.1350....0G,,14.42,13.74,13.81,,12.278,11.789,11.736,ChemPec*,CEMP-no,01 41 36.8114,-28 11 02.828,3.338,-14.837,0.2551,,1.0
True,,HE 0143-0441,,,HE 0143-0441,01 45 37.9166,-04 26 43.244,14.0,14.0,0.0397,0.0378,90.0,A,O,2020yCat.1350....0G,,16.884,16.377,,,15.443,15.076,15.034,ChemPec*,CEMP-s,01 45 37.9166,-04 26 43.244,8.105,-14.351,0.3277,117.445,1.0
True,,HE 0143-1135,,,HE 0143-1135,01 46 10.3260,-11 20 10.803,14.0,14.0,0.0262,0.0201,90.0,A,O,2020yCat.1350....0G,,16.047,15.479,15.151,14.769,14.361,13.976,13.988,ChemPec*,,01 46 10.3260,-11 20 10.803,78.353,-106.883,1.0359,-223.1,1.0
True,,HE 0143-4108,,,HE 0143-4108,01 45 19.9384,-40 53 36.258,14.0,14.0,0.0134,0.0171,90.0,A,O,2020yCat.1350....0G,,,15.193,,14.334,13.777,13.323,13.226,ChemPec*,,01 45 19.9384,-40 53 36.258,8.103,-3.43,0.1195,55.5,1.0
True,,HE 0143-4146,,,HE 0143-4146,01 45 18.0337,-41 31 46.510,14.0,14.0,0.011,0.0133,90.0,A,O,2020yCat.1350....0G,,15.519,14.712,14.222,13.734,13.144,12.614,12.477,ChemPec*,,01 45 18.0337,-41 31 46.510,3.632,-6.643,0.0725,-16.3,1.0
True,,HE 0146-1548,,,HE 0146-1548,01 48 34.7215,-15 33 24.492,14.0,14.0,0.0269,0.0205,90.0,A,O,2020yCat.1350....0G,,16.406,15.725,15.193,14.658,13.975,13.404,13.422,ChemPec*,CEMP-no,01 48 34.7215,-15 33 24.492,-0.6,-2.943,0.03,-114.9,1.0
True,,HE 0157-3335,,,HE 0157-3335,02 00 00.2201,-33 21 22.177,14.0,14.0,0.0104,0.0125,90.0,A,O,2020yCat.1350....0G,,15.196,14.372,13.862,13.351,12.743,12.227,12.152,ChemPec*,,02 00 00.2201,-33 21 22.177,3.527,-4.543,0.0431,-175.2,1.0
True,,HE 0200-0955,,,HE 0200-0955,02 03 16.2114,-09 40 48.783,14.0,14.0,0.0207,0.016,90.0,A,O,2020yCat.1350....0G,,,14.907,,14.05,13.462,13.083,12.939,ChemPec*,,02 03 16.2114,-09 40 48.783,11.003,-6.12,0.2408,73.6,1.0
True,,HE 0206-1916,,,HE 0206-1916,02 09 19.6321,-19 01 55.451,14.0,14.0,0.0112,0.0118,90.0,A,O,2020yCat.1350....0G,,15.133,13.999,13.458,12.987,12.243,11.765,11.66,ChemPec*,CEMP-s,02 09 19.6321,-19 01 55.451,0.173,-12.097,0.1457,,1.0
True,,HE 0207-1423,,,HE 0207-1423,02 10 00.6987,-14 09 11.081,14.0,14.0,0.0224,0.0182,90.0,A,O,2020yCat.1350....0G,,15.81,15.057,15.005,14.191,13.67,13.233,13.162,ChemPec*,CEMP-s,02 10 00.6987,-14 09 11.081,21.677,-3.184,0.2558,-209.6,1.0
True,,HE 0212-0557,,,HE 0212-0557,02 15 02.5102,-05 43 23.655,14.0,14.0,0.0334,0.0278,90.0,A,O,2020yCat.1350....0G,,15.791,14.686,14.645,,13.116,12.692,12.565,ChemPec*,CEMP-s,02 15 02.5102,-05 43 23.655,3.908,-16.205,0.2414,-221.6,1.0
True,,HE 0226+0103,,,HE 0226+0103,02 29 13.7069,+01 17 15.605,14.0,14.0,0.0279,0.0253,90.0,A,O,2020yCat.1350....0G,,16.094,15.242,15.45,,13.948,13.5,13.469,ChemPec*,,02 29 13.7069,+01 17 15.605,1.323,-7.851,0.0829,55.4,1.0
True,,HE 0231-4016,,,HE 0231-4016,02 33 44.3982,-40 03 42.729,14.0,14.0,0.0196,0.0235,90.0,A,O,2020yCat.1350....0G,,16.494,16.09,15.788,15.475,15.131,14.828,14.866,ChemPec*,CEMP-s,02 33 44.3982,-40 03 42.729,26.161,9.082,0.3797,180.8,1.0
True,,HE 0233-0343,,,HE 0233-0343,02 36 29.7931,-03 30 06.029,14.0,14.0,0.0316,0.0274,90.0,A,O,2020yCat.1350....0G,,15.867,15.43,15.171,14.818,14.359,14.077,14.063,ChemPec*,CEMP-no,02 36 29.7931,-03 30 06.029,49.921,-10.568,0.7433,,1.0
True,,HE 0240-0807,,,HE 0240-0807,02 42 57.7258,-07 54 35.382,14.0,14.0,0.0239,0.0196,90.0,A,O,2020yCat.1350....0G,,15.867,14.971,14.447,13.889,13.213,12.707,12.625,ChemPec*,,02 42 57.7258,-07 54 35.382,1.465,-2.241,0.009,-98.8,1.0
True,,HE 0240-6105,,,HE 0240-6105,02 42 06.1135,-60 53 03.064,14.0,14.0,0.0149,0.0151,90.0,A,O,2020yCat.1350....0G,,,14.684,,13.562,12.886,12.417,12.335,ChemPec*,,02 42 06.1135,-60 53 03.064,4.293,-2.16,0.0468,153.0,1.0
True,,HE 0243-0753,,,HE 0243-0753,02 46 14.1485,-07 40 53.054,14.0,14.0,0.0125,0.0105,90.0,A,O,2020yCat.1350....0G,,,13.561,,12.63,11.942,11.517,11.395,ChemPec*,,02 46 14.1485,-07 40 53.054,1.869,-7.028,0.1509,-14.0,1.0
True,,HE 0243-5238,,,HE 0243-5238,02 45 36.1837,-52 25 57.888,14.0,14.0,0.0109,0.0119,90.0,A,O,2020yCat.1350....0G,,,13.929,,13.054,12.638,12.09,12.026,ChemPec*,,02 45 36.1837,-52 25 57.888,15.691,-10.221,0.2737,110.89,1.0
True,,HE 0244-4111,,,HE 0244-4111,02 45 57.4567,-40 59 06.818,14.0,14.0,0.0137,0.0153,90.0,A,O,2020yCat.1350....0G,,15.531,15.025,14.673,14.302,13.795,13.447,13.404,ChemPec*,,02 45 57.4567,-40 59 06.818,7.338,-4.478,0.4202,214.3,1.0
True,,HE 0248+0039,,,HE 0248+0039,02 50 59.0503,+00 51 31.459,14.0,14.0,0.0313,0.0287,90.0,A,O,2020yCat.1350....0G,,16.393,15.698,15.285,14.783,14.27,13.807,13.656,ChemPec*,,02 50 59.0503,+00 51 31.459,4.168,-0.09,0.0977,48.9,1.0
True,,HE 0251-3216,,,HE 0251-3216,02 53 05.4678,-32 04 21.277,14.0,14.0,0.0125,0.0176,90.0,A,O,2020yCat.1350....0G,,15.931,15.409,15.369,,14.262,14.011,13.96,ChemPec*,CEMP-s,02 53 05.4678,-32 04 21.277,45.077,-48.913,0.8525,94.9,1.0
True,,HE 0255-0859,,,HE 0255-0859,02 57 30.6291,-08 47 05.863,14.0,14.0,0.0406,0.0395,90.0,A,O,2020yCat.1350....0G,,17.089,16.415,,,14.988,14.515,14.419,ChemPec*,,02 57 30.6291,-08 47 05.863,76.098,-14.432,0.9504,86.1,1.0
True,,HE 0256-1109,,,HE 0256-1109,02 59 10.1814,-10 58 01.879,14.0,14.0,0.0326,0.034,90.0,A,O,2020yCat.1350....0G,,16.157,15.6,15.239,14.891,14.424,14.034,14.085,ChemPec*,,02 59 10.1814,-10 58 01.879,41.483,-24.821,0.9098,-132.3,1.0
True,,HE 0300-0751,,,HE 0300-0751,03 03 04.0689,-07 39 42.390,14.0,14.0,0.0396,0.0363,90.0,A,O,2020yCat.1350....0G,,,16.256,,15.333,14.697,14.371,14.238,ChemPec*,,03 03 04.0689,-07 39 42.390,7.061,-5.649,0.0459,155.5,1.0
True,,HE 0302-3417a,,,HE 0302-3417,03 04 28.4444,-34 06 04.581,14.0,14.0,0.0071,0.0091,90.0,A,O,2020yCat.1350....0G,,11.797,10.876,10.756,9.56,9.078,8.574,8.436,ChemPec*,CEMP-no,03 04 28.4444,-34 06 04.581,4.617,-20.441,0.3321,121.62,1.0
True,,HE 0305-4520,,,HE 0305-4520,03 07 02.1830,-45 09 00.542,14.0,14.0,0.0092,0.0105,90.0,A,O,2020yCat.1350....0G,,14.791,13.979,13.473,12.973,12.203,11.732,11.628,ChemPec*,,03 07 02.1830,-45 09 00.542,2.991,-0.93,0.0822,135.3,1.0
True,,HE 0305-5442,,,HE 0305-5442,03 06 29.5014,-54 30 32.498,14.0,14.0,0.0092,0.0104,90.0,A,O,2020yCat.1350....0G,,14.44,13.7,13.212,12.715,12.026,11.533,11.467,ChemPec*,KIIvw,03 06 29.5014,-54 30 32.498,-0.5,-5.18,0.1357,158.3,1.0
True,,HE 0308-1154,,,HE 0308-1154,03 11 09.7226,-11 43 21.400,14.0,14.0,0.0357,0.0335,90.0,A,O,2020yCat.1350....0G,,16.8,16.039,15.558,15.001,14.272,13.863,13.682,ChemPec*,,03 11 09.7226,-11 43 21.400,-0.47,-4.299,0.0662,13.4,1.0
True,,HE 0312-5200,,,HE 0312-5200,03 13 56.5301,-51 49 02.189,14.0,14.0,0.0182,0.02,90.0,A,O,2020yCat.1350....0G,,16.158,15.431,15.506,,13.924,13.473,13.377,ChemPec*,,03 13 56.5301,-51 49 02.189,2.642,-3.293,0.0535,-2.4,1.0
True,,HE 0315+0000,,,HE 0315+0000,03 17 39.0100,+00 11 04.600,14.0,14.0,0.0442,0.032,90.0,A,O,2020yCat.1350....0G,,,15.516,,14.506,13.766,13.255,13.203,ChemPec*,F5,03 17 39.0100,+00 11 04.600,3.46,-0.311,0.0204,-120.0,1.0
True,,HE 0316+0214,,,HE 0316+0214,03 19 09.2348,+02 24 54.195,14.0,14.0,0.0281,0.0248,90.0,A,O,2020yCat.1350....0G,,,15.541,,14.332,13.451,12.825,12.73,ChemPec*,,03 19 09.2348,+02 24 54.195,-0.174,-2.773,0.0089,-161.0,1.0
True,,HE 0317-0554,,,HE 0317-0554,03 19 49.5853,-05 43 40.265,14.0,14.0,0.0373,0.0353,90.0,A,O,2020yCat.1350....0G,,,16.0,15.955,,14.609,14.229,14.087,ChemPec*,,03 19 49.5853,-05 43 40.265,5.784,-15.138,0.2037,-69.2,1.0
True,,HE 0317-4640,,,HE 0317-4640,03 18 56.2434,-46 29 27.609,14.0,14.0,0.0704,0.0694,90.0,A,O,2020yCat.1350....0G,,,16.631,,15.974,15.585,15.288,15.25,ChemPec*,,03 18 56.2434,-46 29 27.609,8.83,-8.485,0.1365,9.3,1.0
True,,HE 0323-4529,,,HE 0323-4529,03 25 30.2051,-45 19 31.439,14.0,14.0,0.0131,0.0153,90.0,A,O,2020yCat.1350....0G,,15.373,14.734,14.3,13.862,13.256,12.832,12.747,ChemPec*,,03 25 30.2051,-45 19 31.439,9.559,-3.437,0.1399,180.6,1.0
True,,HE 0324+0152a,,,HE 0324-0152,03 26 53.8806,+02 02 28.154,14.0,14.0,0.0133,0.0115,90.0,A,O,2020yCat.1350....0G,,12.49,12.67,,,10.11,9.588,9.486,ChemPec*,CEMP-no,03 26 53.8806,+02 02 28.154,22.686,-14.163,0.5583,106.7,1.0
True,,HE 0328-1047,,,HE 0328-1047,03 30 45.3602,-10 37 09.843,14.0,14.0,0.0169,0.0143,90.0,A,O,2020yCat.1350....0G,,14.97,14.36,13.926,13.543,12.884,12.491,12.394,RGB*,,03 30 45.3602,-10 37 09.843,11.611,-16.065,0.1932,-75.0,1.0
True,,HE 0330-4004,,,HE 0330-4004,03 32 07.3744,-39 54 50.165,14.0,14.0,0.0397,0.0447,90.0,A,O,2020yCat.1350....0G,,16.535,16.101,15.801,15.478,15.157,14.776,14.829,ChemPec*,,03 32 07.3744,-39 54 50.165,17.908,3.605,0.2786,227.0,1.0
True,,HE 0331-4939,,,HE 0331-4939,03 32 41.8302,-49 29 09.333,14.0,14.0,0.018,0.0208,90.0,A,O,2020yCat.1350....0G,,,15.502,,14.673,14.061,13.544,13.588,ChemPec*,,03 32 41.8302,-49 29 09.333,6.863,-0.924,0.1325,273.4,1.0
True,,HE 0332-1007,,,HE 0332-1007,03 35 16.7029,-09 57 33.666,14.0,14.0,0.0155,0.0138,90.0,A,O,2020yCat.1350....0G,,15.534,14.587,14.487,,12.716,12.179,12.034,ChemPec*,,03 35 16.7029,-09 57 33.666,2.268,-2.981,0.0334,88.79,1.0
True,,HE 0333-4001,,,HE 0333-4001,03 35 25.7808,-39 51 46.961,14.0,14.0,0.023,0.0256,90.0,A,O,2020yCat.1350....0G,,16.586,16.105,15.884,15.52,15.054,14.718,14.63,ChemPec*,,03 35 25.7808,-39 51 46.961,9.895,16.158,0.6648,-162.3,1.0
